,ITN,Partners,Partners ITN
1346,7726037300,"['CONT-Designer', '\\u042d\\u041c\\u0418\\u041a\\u041e\\u041d', 'DCS-2000', '\\u041c\\u041a\\u0421\\u041e', '\\u041c\\u041a\\u0421\\u041e-01', 'CPU-32', 'CPU-44']",[]
1347,3528008356,"['Cherhleb', '\\u041a\\u0440\\u0435\\u0441\\u0442\\u044c\\u044f\\u043d\\u0441\\u043a\\u0438\\u0435', 'Montreal', '\\u0416\\u044e\\u043b\\u0438\\u0435\\u0442']",['9706017130']
1348,7460004663,"['МТС', 'CRM.uvildy.org', 'МТК-Росия', '+7 (351) 2']",['7740000076']
1349,6670021409,"['Телефон', 'Мобильный']","['7710016640', '7405011236']"
1350,7713392265,['Reg.ru'],['6312068502']
1351,3442098118,"['Kaustik', 'Mondi', 'RTRS', 'Serbryakov Cement', 'Sportmaster', 'VTS']","['3448003962', '9701192956', '7717127211', '7728551528', '5402531226']"
1352,7708319750,"['', '']",[]
1353,1513083741,"['UMI.ru', '1-UMI', 'gosuslugi.ru']","['7707351091', '5050088602']"
1354,8904006963,"['Sberbank', 'MUPAT', 'gosuslugi.ru', 'LatoWeb', 'RobotoWeb']","['7707083893', '8904006963', '5050088602']"
1355,7814498839,['Reg.ru'],['6312068502']
1356,5032254688,['OOO'],['5263038941']
1357,5904220954,"['Anilinova Company', 'Ekoniks-ekspert', 'Lumex-marketing', 'Termopribor']","['7728209000', '7724123433']"
1358,1831102941,"['EEE Electronics', 'Dell EMC PowerMax', 'IBM Storage']",[]
1359,5720020708,"['Yandex', 'Google', 'Mail.ru', 'Microsoft', 'Twitter']",[]
1360,5260308910,"['EEE', 'DDDDDD', 'DK', 'MCD', 'RTK', 'MT']","['7326020301', '7708213619', '7709356049', '7838418751']"
1361,7713006939,['CNIIPZ'],[]
1362,2308169099,"['Magellantrans', 'Moscow', 'Saint-Petersburg', 'Rostov-on-Don', 'Kransodar', 'Lipetsk', 'Yerevan']","['2311139489', '7702076652', '7813110147', '4825037859']"
1363,7716576574,"['Yandex', 'Google', 'Microsoft', 'Apple']",['7707767220']
1364,7725707424,"['Umnye Doma', 'Bitrix24']",['2723071293']
1365,7453330659,['Альфа-Банк'],['7728168971']
1366,7714636130,"['Volkswagen', 'Hyundai', 'Kia', 'Haval', 'Toyota', 'Exeed', 'FAW', 'Evolute']","['5042059767', '7703623202', '7728674093', '9725159228', '7710390358']"
1367,7204189068,"['Torguyushhim organizaciyam', 'Korporativnym klientam', 'Dulux', 'Marshall', 'Pinotex', 'Hammerite', 'Kraffa', 'Sibir']","['7704482603', '7708129854']"
1368,5404353096,['Pribor-ohrana.ru'],[]
1369,9717003403,['Breezart'],[]
1370,7716775731,"['LEWA GmbH', 'HERMETIC-Pumpen GmbH', 'Vitherm S.A.S.', 'Albany Engineering Company Ltd', 'Borsig ZM Compression GmbH', 'Kaisitong Valve Co.', 'Idro Meccanica S.r.l']",[]
1371,9718121390,['Telegram'],['3443152304']
1372,7714741945,"['Bissinger Medizetechnik', 'Telic', 'Fannin', 'SK Meditech', 'Ultrawave', 'Enthal Medical', 'AstraZeneca', 'NovoNordisk', 'R-Ph']","['752700033662', '6155070682', '7729427770', '7731569966']"
1373,7707555426,['ARKVISION'],[]
1374,7721755900,"['Brother', 'Canon', 'Epson', 'HP', 'Konica Minolta', 'Kyocera Mita', 'Samsung', 'Xerox', 'Oki']","['5018213947', '7702547020', '7704759686', '7703608910', '5406111092', '7814326389']"
1375,9702000495,['iSite.ru'],[]
1376,7017069500,"['Google', 'Microsoft', 'Apple']",['7707767220']
1377,3232024529,"['Мир Технологий', 'Google', 'Яндекс', 'Microsoft', 'Mail.ru']","['6950159209', '7736207543']"
1378,2537133489,"['EEE Co.', 'ETE Co.', 'GTE Co.']",[]
1379,7727827685,"['AtlasCopco', 'Baltika', 'BMW Group', 'BSH Hausgerate', 'Calzedonia', 'Hartmann', 'Colgate-Palmolive', 'DPD', 'Russell-Coburn', 'HARTMANN', 'Schneider Electric']","['3905064260', '7710258600', '7713215523', '7710258600']"
1380,7751145186,"['Дельфин', 'Yandex', 'Google', 'Mail.ru', 'Microsoft']",['5834004097']
1381,2348033697,"['Gazprom', 'Gaznadzor', 'Avilon', '\\u041a\\u041d\\u0413\\u041a', 'NRS', '\\u0417\\u0415\\u041f\\u041f\\u0415\\u041b\\u0418\\u041d CAT', '\\u041a\\u041d\\u0413\\u041a-', '\\u041a\\u041d\\u0413\\u041a-']","['7744001497', '7740000051', '7722345864', '7707669230']"
1382,7722759632,"['Gurman', 'zoo.php', 'pitom.php', 'callback.php', 'partner.php']",['7100012002']
1383,7611023540,"['Petrikov', '-\\u043e\\u0431\\u043e\\u0433\\u0430\\u0442\\u0438\\u0442\\u0435\\u043b\\u044c\\u043d\\u044b\\u0439', 'a11']","['504807216827', '2536133422']"
1384,7825447709,"['TNK', 'TNK Magnum', 'TNK Revolux', 'TNK Ind']","['7327007399', '2222813233']"
1385,7116001422,"['Anod', '\\u0425\\u0438\\u043c\\u0441', '\\u042d\\u0425', 'Cisco', 'Microsoft', 'Google', 'IBM', 'Oracle', 'Apple', 'Facebook', 'Amazon', 'Netflix', 'Intel', 'Samsung', 'Tesla']","['7709788673', '7705041866', '5037000077', '7707767220', '5027290962', '7710974353', '7703608910', '6686055682']"
1386,7727400702,"['Agni Elevators', 'Agni Elevators', 'Agni Elevators']",[]
1387,5809126630,"['Yandex', 'Google']",[]
1388,5024165829,"['B Braun', 'Mindray', 'Merivaara', 'Schmitz', 'Loger', 'Armed', '\\u041c\\u0435\\u0434\\u0438\\u043d', '\\u0410\\u043a\\u0441\\u0438\\u043c\\u0430', 'Medtronic', 'BOWA']","['7801448742', '7713143621', '6165137921']"
1389,3123286161,"['Arideya', 'Braas', 'Docke', 'EuroBlock', 'Faber']","['6166123424', '7716051390', '5001026970']"
1390,6315638574,"['Globastroy Engineering', '\\u0413\\u041b\\u041e\\u0411\\u0410\\u041b\\u0421\\u0422\\u0420\\u041e\\u0419 \\u0418\\u041d\\u0416\\u0418\\u0420\\u0418\\u041d\\u0413']",[]
1391,7723429891,['WSpirits'],[]
1392,5008037717,"['Yandex', 'Google']",[]
1393,7704760120,"['White Rabbit', '50best', 'Facebook', 'Instagram', 'Bigemot', 'Yandex']",['2626043808']
1394,5446013479,[''],[]
1395,7728663180,"['Adobe Stock', 'Tekro']",['7720894555']
1396,9729292710,"['FONDITAL', 'VOGEL & NOOT', '(no company name)', '(no company name)', '(no company name)', '(no company name)']",['4802013114']
1397,1657006240,"['Aquarius', 'IBM', 'HP', 'Dell EMC', 'Huawei', 'Cisco Systems', 'Avaya', 'TANDBERG', 'EATON', 'APC']","['7705041866', '7704759686', '9729363231', '7801016647', '9909243416', '7451468330']"
1398,5905045462,"['Transsnab Ural', '\\u0422\\u0420\\u0410\\u041d\\u0410\\u0411-\\u0423\\u0420\\u0410\\u041b', '\\u0420\\u043e\\u0441\\u0442\\u0435\\u0445', '\\u0423\\u0440\\u0430\\u043b\\u0432\\u0430\\u0433\\u043e\\u043d\\u0437\\u0430\\u0432\\u043e\\u0434', '\\u0423\\u0440\\u0430\\u043b\\u0442\\u0440\\u0430\\u043d\\u0441\\u043c\\u0430\\u0448']",['5905045462']
1399,5261103779,"['eee.com', 'Geo-sin.ru']",[]
1400,7820304249,"['\\u041e\\u041e\\u041e', 'bt']",['7715632427']
1401,7806492537,"['Armagaz', 'Yandex', 'Pietro Fiorentini', 'Venio', 'Elster', 'Tartarini', 'Cavagna Group', 'Riken Keiki']","['7719426094', '7743131729', '7735194147', '9724113076']"
1402,5012071728,"['Татнефть', 'Лукоil', 'Газпром нефть', 'Shell Russia', 'Bashneft']","['1644003838', '7425002857', '5504036333', '0277106840']"
1403,7802091277,"['Yandex', 'Yandex', 'Yandex', 'Yandex', 'Yandex']",[]
1404,1661017213,"['Rotfront', 'Unilever', 'BKK', 'Shoko']","['7705033216', '7708122305', '4401135651', '5405108940']"
1405,9705115254,['Amazontextile'],[]
1406,9705034510,"['Exiar', 'VTB', 'VSK']","['7702070139', '7710026574']"
1407,7706448830,['Juvedel_company'],[]
1408,5259018011,"['M八八', 'M八八', 'M八八 Технології', 'К Eight', 'К Eight', 'К Eight', 'К Eight', 'К Eight']",[]
1409,7730635550,"['RSC-Tech', 'RSC']",['7718929835']
1410,2356046996,"['Рочелль', 'Эвенинг Блуз']",[]
1411,7714855614,"['All Media Company', 'START', '1 АМК', '\\u041d\\u0422\\u0412', '\\u0414\\u043e\\u0436\\u0434\\u044c', 'iTunes', '\\u0410\\u0432\\u0442\\u043e\\u0440\\u0430\\u0434\\u0438\\u043e', '\\u0421\\u0438\\u043d\\u0435\\u043c\\u0430 \\u041f\\u0430\\u0440\\u043a', '\\u0426']","['5838013374', '3305718024']"
1412,9706000986,['Rosatom Cargo'],[]
1413,7723451784,"['Voz', 'Tex']","['5029149732', '5404951441']"
1414,7730668918,"['GreenCof', 'Greencof.ru']",[]
1415,7726622910,"['Crocus Group', 'Mosinzhproekt1', '\\u041c\\u043e\\u0441\\u0438\\u043d\\u0436\\u043f\\u0440\\u043e\\u0435\\u043a\\u04421', '\\u041f\\u0430\\u0440\\u0442\\u043d\\u0435\\u04401', '\\u0410\\u0412\\u0422\\u041e\\u0411\\u0410\\u041d\\u04101', '\\u0421\\u0442\\u0440\\u043e\\u0439\\u0438\\u043d\\u0434\\u0443\\u0441\\u0442\\u0440\\u0438\\u044f1', '\\u0413\\u0440\\u0443\\u043f']",[]
1416,7719202425,"['Sibur', 'Transneft', 'Lukoil', 'Rosneft', 'Gazprom', 'Russneft', 'Neftisa', 'Gazprom Neft', 'CPC', 'Prosoft Systems', 'Emikon', 'Astra Linux']","['7727547261', '7706061801', '7425002857', '7706107510', '7744001497', '7717133960', '7704685184', '0266048970', '7726037300']"
1417,5001042130,"['OOO ИП Петров', 'Козлов']","['2983013705', '4401112990']"
1418,7203105308,"['TLTprom', 'TLT72']",['6321415777']
1419,1659041868,"['Технология', 'технология']","['1828007328', '1828007328']"
1420,701012445,['eee ЕАТ-МБА'],[]
1421,7813274924,"['Concord-Media', '\\u0418\\u0432\\u0430\\u043d\\u043e\\u0432 \\u0410\\u043b\\u0435\\u043a\\u0441\\u0430\\u043d\\u0434\\u0440']",[]
1422,7826003640,"['Apkdk', 'APDK', 'APK-DK', 'STDM']","['6672297963', '7722022729']"
1423,5038111252,"['AAA', 'ABB', 'Akel', 'Alimar', 'camda', 'DKC']","['7722515837', '4802024853', '7705356560', '7817114431', '3663161583']"
1424,5405979190,"['Yandex', 'Google', 'Mail.ru']",[]
1425,9702017192,"['Titan', 'Raifffisenbank']",['3442110950']
1426,9729267778,"['BENZIN', '\\u0411\\u0435\\u043d\\u0437\\u0438\\u043d', '\\u0414\\u0438\\u0437\\u0435\\u043b\\u044c', '\\u041c\\u0430\\u0437\\u0443\\u0442', '\\u0413\\u0430\\u0437\\u043f\\u0440\\u043e\\u043c', '\\u0420\\u043e\\u0441\\u043d\\u0435\\u0444\\u0442\\u044c', '\\u041b\\u0423\\u041a\\u041e\\u0419\\u041b']",['6662011453']
1427,6678034880,"['Neve', 'ThemeIsle', 'WordPress']",['6009007393']
1428,6225005009,['Yandex'],[]
1429,7716877229,"['Minenergo', 'Agpesk', 'Bilingua', 'Sovrnk', 'Gov']","['3446047643', '9702043795']"
1430,2511104317,"['Daewoo', 'PremiumAuto']",[]
1431,5256133062,"['Rusbus-ring', 'LIAZ', 'Paz', 'KAVZ']","['5034019312', '7720249869', '4501103580']"
1432,7839301555,"['Яндекс', 'Google']",['7736207543']
1433,7727826770,['QTP'],[]
1434,4029033510,['Yandex'],[]
1435,7714907608,"['Tecan', 'Еее АБВ-ГДЕ']",[]
1436,6314010931,"['ZAO Польскгаз', 'GTK', 'Лукоил']","['7734117750', '7425002857']"
1437,7804546480,"['ZIF', 'Arsenal', 'Denir', 'Gazprom', 'Rosneft', 'RZD']","['6321112170', '7724274337', '5017124236', '7744001497', '7706107510', '6164295724']"
1438,7804546480,"['ZIF', 'Arsenal', 'Denir', 'Gazprom', 'Rosneft', 'RZD']","['6321112170', '7724274337', '5017124236', '7744001497', '7706107510', '6164295724']"
1439,3527022319,['Segezha Group'],[]
1440,7706563054,"['Jetfinder', 'Dexter', 'Avi Management Group', '\\u0420\\u043e\\u0441\\u0442\\u0435\\u0445', '\\u041c\\u0438\\u043d\\u0442\\u0440\\u0430\\u043d\\u0441']",['7704164819']
1441,2125007799,"['LUKOIL', 'Gazprom', 'Gazprom Neft', 'Shell', 'ExxonMobil', 'BP', 'Rosneft', 'Chevron']","['7425002857', '7744001497', '0266048970', '7727486298', '5024167569', '7706107510', '7743301667']"
